British Virgin Islands,VGB,54.38,65.34666667,66.46,73.35333333,75.44,109.7266667,112.9133333,137.62,140.58,181.4866667
U. S. Virgin Islands,VIR,97.42857143,180,202.8571429,277.1428571,280,297.0371429,299.4485714,310.3971429,309.6742857,303.62
Vietnam,VNM,108.8451258,131.2759225,134.3359243,164.9820271,168.1219085,202.8225137,206.5882208,249.5688935,252.7258993,280.3641113
Vanuatu,VUT,5.390319934,7.004757998,7.220918786,9.485972108,9.727481542,12.02895816,12.36907301,15.18113208,15.52813782,19.38465956
Gaza Strip,PSE,0,0,0,0,0,328.6126246,343.6619601,485.4074751,497.9707641,633.0734219
Samoa,WSM,39.61872792,50.59187279,51.39116608,54.96607774,55.27738516,57.54946996,57.97632509,61.70106007,62.03780919,65.73462898
Yemen,YEM,9.946896604,11.6601966,11.86229142,15.26484649,15.85262041,22.6548838,23.81051954,33.70498134,34.67296816,44.68430403
South Africa,ZAF,14.79689223,18.20722288,18.63206605,22.73203142,23.29147466,29.01680832,29.6211394,36.27101039,37.02094486,41.85330485
Congo [DRC],COD,6.897825368,8.82640524,9.070426766,11.62630158,11.93142851,15.42210185,16.01606008,21.19435566,21.81205311,29.08568933
Zambia,ZMB,4.227724344,5.630124161,5.826015954,7.976293735,8.256862481,10.95406449,11.24763718,14.23912078,14.61041714,18.7215849
Zimbabwe,ZWE,10.02103658,13.45821636,13.92100814,18.84214295,19.57338762,27.10293654,27.82224635,32.31221662,32.58107277,36.12226186
